,MACD_apply_to,MACD_fast,MACD_slow,MACD_signal,MACD_column_div,corr_low,corr_high,Divergence_diff_extereme,Divergence_num_exteremes_min,Divergence_num_exteremes_max,frequency,score
1192,HLC/3,78.0,281.0,17.0,macdh,-0.0630430811094916,-0.0506621062808383,6.0,69.0,392.0,4H,-0.0337158391044578
1193,low,75.0,238.0,15.0,macdh,-0.0680822572451396,-0.0597720480521217,3.0,93.0,13.0,4H,-0.0343962181245385
429,close,221.0,541.0,22.0,macdh,-0.12871897815951377,-0.08219830628528745,1.0,203.0,169.0,4H,-0.03484885241682897
1194,HLC/3,188.0,520.0,7.0,macdh,-0.0952959284706128,-0.1113289810766991,1.0,216.0,89.0,4H,-0.0348803518465152
1195,HLC/3,22.0,601.0,13.0,macdh,-0.0683648846509255,-0.0628852241562741,4.0,159.0,10.0,4H,-0.035031647825525
1196,open,135.0,143.0,49.0,macds,-0.098287630390885,-0.1157576391759412,6.0,173.0,11.0,4H,-0.0357028461971357
1197,HL/2,137.0,466.0,3.0,macdh,-0.0645888842650166,-0.0886882821045391,2.0,168.0,467.0,4H,-0.0357853006838569
1198,close,237.0,283.0,11.0,macdh,-0.0336763820509505,-0.0570009768208639,4.0,28.0,90.0,4H,-0.0358486651670806
1199,HLC/3,29.0,319.0,27.0,macdh,-0.0720025821037428,-0.080189071090696,3.0,146.0,175.0,4H,-0.0358798881255001
1200,low,30.0,376.0,2.0,macdh,-0.0484695630364163,-0.08115323680754,2.0,81.0,300.0,4H,-0.0361397712208555
1201,close,159.0,509.0,26.0,macdh,-0.1985642474229334,-0.0616664389835197,5.0,226.0,37.0,4H,-0.0365878288214924
1202,low,83.0,279.0,23.0,macdh,-0.0505226273898975,-0.0541450311710061,5.0,39.0,55.0,4H,-0.0366526753610852
1203,OHLC/4,21.0,203.0,50.0,macdh,-0.0727137980595038,-0.0683564849726595,4.0,135.0,450.0,4H,-0.0367676199015365
1204,high,232.0,570.0,43.0,macds,-0.0805964580890819,-0.1558894363369111,2.0,31.0,348.0,4H,-0.0369032156893407
1205,HL/2,141.0,168.0,19.0,macd,-0.0901650481820836,-0.0976803286951353,6.0,37.0,56.0,4H,-0.0375259930625064
1206,open,67.0,333.0,2.0,macdh,-0.0498991101470333,-0.0691641861915248,3.0,62.0,57.0,4H,-0.0380800945706847
1207,low,16.0,231.0,12.0,macdh,-0.0730489992122596,-0.0764907486566242,4.0,135.0,392.0,4H,-0.0382303018762417
1208,HLC/3,135.0,252.0,37.0,macdh,-0.0621212803827549,-0.0562357693614711,1.0,40.0,86.0,4H,-0.0382346988649884
1209,open,19.0,46.0,25.0,macds,-0.1714735830262864,-0.081782468298564,6.0,349.0,146.0,4H,-0.0382800482064744
1210,close,245.0,277.0,33.0,macdh,-0.057383570094135,-0.0497437807459992,6.0,29.0,259.0,4H,-0.0385051467980052
1211,OHLC/4,101.0,270.0,12.0,macdh,-0.1075651100489759,-0.0886512214495331,2.0,131.0,210.0,4H,-0.038533264183714
1212,open,300.0,375.0,47.0,macd,-0.0753796001317814,-0.1914250614578108,2.0,32.0,454.0,4H,-0.0386459693655942
350,HL/2,292.0,689.0,8.0,macdh,-0.07343712611699282,-0.13825805397738017,5.0,171.0,126.0,4H,-0.0393476791151202
1213,HL/2,41.0,538.0,8.0,macdh,-0.0750942253815481,-0.0526510526097177,3.0,73.0,106.0,4H,-0.0398453697112806
1214,open,149.0,291.0,35.0,macdh,-0.0653434442470779,-0.0558892169141869,5.0,28.0,212.0,4H,-0.0403584226395786
1215,OHLC/4,203.0,557.0,35.0,macdh,-0.1833104313849281,-0.0911090509501735,1.0,202.0,318.0,4H,-0.0405760310792839
1216,open,2.0,586.0,49.0,macdh,-0.0381330866632674,-0.0371444002249225,4.0,18.0,76.0,4H,-0.0408142840492549
1217,high,67.0,260.0,46.0,macdh,-0.0957102731183116,-0.09147504069008,1.0,119.0,244.0,4H,-0.0412208602817311
1218,close,105.0,233.0,13.0,macdh,-0.1118183648291665,-0.104768046256582,5.0,149.0,244.0,4H,-0.0412696777299902
1219,close,30.0,201.0,39.0,macdh,-0.0898978685941965,-0.0784621693658084,2.0,151.0,384.0,4H,-0.0413177409944369
1220,OHLC/4,110.0,177.0,40.0,macd,-0.1392085276215968,-0.1293138873524086,5.0,166.0,16.0,4H,-0.0416029058770117
1221,HL/2,37.0,327.0,38.0,macds,-0.1563254741407358,-0.0783246660830536,4.0,85.0,228.0,4H,-0.0418819138385659
1222,close,95.0,241.0,19.0,macds,-0.0749241172011508,-0.1642828289927621,5.0,38.0,21.0,4H,-0.0419554470113207
1223,OHLC/4,260.0,653.0,32.0,macds,-0.1343864295057736,-0.137948321423874,2.0,51.0,357.0,4H,-0.0420123790966522
1224,low,26.0,252.0,2.0,macdh,-0.1142503631906749,-0.1131660683581176,1.0,126.0,128.0,4H,-0.0426489512130674
1225,HLC/3,117.0,193.0,36.0,macd,-0.1100963173088023,-0.1180901122008774,6.0,48.0,116.0,4H,-0.0427279961605298
1226,high,7.0,4.0,9.0,macds,-0.0602906065719937,-0.0592461851016961,4.0,63.0,116.0,4H,-0.0428329094451437
1227,HLC/3,213.0,697.0,8.0,macdh,-0.1206161231388852,-0.1656093949321228,3.0,215.0,278.0,4H,-0.0430708499709821
1228,HLC/3,233.0,544.0,17.0,macds,-0.1398427087383059,-0.1429161965683173,5.0,37.0,164.0,4H,-0.0430784851433046
1229,low,150.0,145.0,18.0,macd,-0.1278005339907341,-0.1047650574115063,4.0,86.0,141.0,4H,-0.0431486081695659
1230,open,8.0,293.0,43.0,macdh,-0.0931607834062695,-0.0869016382751182,4.0,102.0,45.0,4H,-0.0432600514818453
1231,close,99.0,194.0,37.0,macd,-0.1045801059155731,-0.1939069638840078,2.0,170.0,415.0,4H,-0.0432879970860638
1232,close,154.0,167.0,42.0,macds,-0.1052655572994443,-0.1321653046043251,6.0,33.0,495.0,4H,-0.0437037129693888
1233,HLCC/4,210.0,700.0,22.0,macds,-0.1342375118084739,-0.158089311484211,1.0,26.0,306.0,4H,-0.0439486424312844
1234,close,209.0,670.0,16.0,macdh,-0.0906832975718539,-0.0952947499300512,5.0,75.0,136.0,4H,-0.0442111786337441
1235,OHLC/4,234.0,252.0,35.0,macdh,-0.0638436012477546,-0.076406668181792,3.0,30.0,40.0,4H,-0.0444467879563624
1236,close,58.0,217.0,46.0,macdh,-0.1069390994382538,-0.1392729658885109,4.0,174.0,439.0,4H,-0.0447079612345358
1237,open,5.0,431.0,34.0,macdh,-0.0812511636164091,-0.0803893156455845,5.0,66.0,300.0,4H,-0.0450524747750881
1238,HLC/3,121.0,659.0,27.0,macdh,-0.2209590770257441,-0.1035485292482974,3.0,208.0,394.0,4H,-0.0450649186138512
1239,HL/2,113.0,452.0,4.0,macdh,-0.1064641424539148,-0.1092178624342595,6.0,137.0,468.0,4H,-0.0453101680832652
1240,low,228.0,286.0,38.0,macdh,-0.075121700027197,-0.0894151339895178,5.0,44.0,84.0,4H,-0.0454745236324408
1241,OHLC/4,51.0,252.0,7.0,macd,-0.1245831067970738,-0.1259851870359173,1.0,117.0,387.0,4H,-0.0454963578082146
1242,OHLC/4,90.0,511.0,9.0,macdh,-0.0644850353916767,-0.0386377996588809,4.0,18.0,380.0,4H,-0.0455776198563563
1243,HLCC/4,190.0,248.0,49.0,macdh,-0.0436307298378915,-0.0472836704029602,1.0,7.0,279.0,4H,-0.0456128452479317
1244,HLCC/4,202.0,222.0,40.0,macdh,-0.0966217114975082,-0.0706118112141712,3.0,60.0,189.0,4H,-0.0457116296424971
1245,open,52.0,538.0,32.0,macdh,-0.1163184775104377,-0.13775124458529,6.0,113.0,305.0,4H,-0.0458105138921756
1246,low,142.0,162.0,41.0,macd,-0.1231024869487471,-0.1311285969966069,5.0,119.0,181.0,4H,-0.0459238719387234
1247,low,9.0,238.0,14.0,macd,-0.2908540768291289,-0.0833433848871817,5.0,121.0,251.0,4H,-0.0459411745034148
1248,HL/2,56.0,298.0,36.0,macds,-0.0902063418543415,-0.1804167731761881,1.0,98.0,448.0,4H,-0.0460491633639703
1249,OHLC/4,192.0,337.0,2.0,macdh,-0.0524645300864191,-0.066506554028624,5.0,28.0,490.0,4H,-0.0460570468885008
1250,OHLC/4,241.0,680.0,43.0,macds,-0.1349753093286759,-0.1841310010117352,2.0,35.0,491.0,4H,-0.0463248205490305
1251,OHLC/4,108.0,549.0,44.0,macdh,-0.2334151600305864,-0.1075371072925348,6.0,207.0,407.0,4H,-0.0464781821462866
1252,close,193.0,645.0,20.0,macdh,-0.1016350576827961,-0.0999603351036117,2.0,57.0,282.0,4H,-0.0466613264555179
1253,HL/2,198.0,691.0,13.0,macdh,-0.1379155441309916,-0.1930852189925812,6.0,231.0,400.0,4H,-0.0474031729738803
1254,close,12.0,43.0,48.0,macds,-0.1219475391738455,-0.1123659679296509,3.0,105.0,49.0,4H,-0.047859255861087
1255,HLCC/4,24.0,339.0,11.0,macdh,-0.1083511699470559,-0.1030498388751197,3.0,138.0,185.0,4H,-0.0481534018825325
1256,open,75.0,380.0,29.0,macdh,-0.0971929472165408,-0.0841162384323321,4.0,68.0,112.0,4H,-0.0485527921565534
1257,HL/2,141.0,162.0,12.0,macd,-0.1347788147134026,-0.1427996134912905,5.0,77.0,116.0,4H,-0.0486967493423898
1258,close,4.0,59.0,37.0,macd,-0.1093660432712943,-0.1323172833677027,3.0,175.0,118.0,4H,-0.0487374744985283
1259,high,23.0,489.0,23.0,macdh,-0.1178944392055772,-0.1233373638025026,3.0,151.0,12.0,4H,-0.0488156777301456
1260,close,65.0,159.0,4.0,macds,-0.4683115022840027,-0.0414078218916997,3.0,149.0,81.0,4H,-0.0488190683536263
1261,OHLC/4,26.0,204.0,18.0,macds,-0.3529942687567957,-0.0551371918788766,1.0,128.0,118.0,4H,-0.0488788728859283
1262,low,111.0,181.0,7.0,macds,-0.2154137117178817,-0.0922861438653337,3.0,72.0,211.0,4H,-0.0492251480846616
1263,OHLC/4,23.0,357.0,50.0,macdh,-0.111367284431634,-0.0894772043793782,3.0,55.0,381.0,4H,-0.0492663545012979
1264,OHLC/4,33.0,202.0,13.0,macds,-0.3581526563639268,-0.0571799602929596,1.0,70.0,233.0,4H,-0.0497150360655994
1265,HLCC/4,107.0,197.0,13.0,macd,-0.1989321802515133,-0.1034895319334152,4.0,63.0,232.0,4H,-0.0498024725959972
1266,high,44.0,384.0,34.0,macdh,-0.1016610473507888,-0.0884817430331307,2.0,34.0,233.0,4H,-0.0501239661743305
1267,HL/2,115.0,178.0,32.0,macd,-0.1581737115900099,-0.1354210548473758,4.0,75.0,70.0,4H,-0.0504650354627977
1268,HLC/3,180.0,282.0,29.0,macdh,-0.1000565113926179,-0.0918957180977622,1.0,60.0,142.0,4H,-0.0504920367153861
1269,low,289.0,554.0,38.0,macdh,-0.0489220021861242,-0.0663046229167103,1.0,8.0,66.0,4H,-0.0506255018243006
1270,HL/2,246.0,681.0,15.0,macdh,-0.1757578701479869,-0.1278837762019209,5.0,164.0,212.0,4H,-0.0512814733717033
1271,high,16.0,317.0,9.0,macdh,-0.1357356086832282,-0.1270066064250593,2.0,175.0,5.0,4H,-0.0516658245230184
1272,open,204.0,522.0,30.0,macdh,-0.0801753947953993,-0.0480830744602485,4.0,8.0,76.0,4H,-0.0517740269707177
1273,OHLC/4,137.0,153.0,28.0,macd,-0.1642362402659467,-0.1414914436878216,5.0,117.0,23.0,4H,-0.0518541445803866
1274,close,87.0,378.0,20.0,macdh,-0.1739972243822695,-0.1339502719626552,6.0,123.0,402.0,4H,-0.0519053818296695
1275,close,198.0,411.0,39.0,macdh,-0.0612860997458332,-0.057735490480352,1.0,10.0,247.0,4H,-0.0521140643477217
1276,HL/2,147.0,257.0,29.0,macdh,-0.0706527170150785,-0.1010336564178099,3.0,28.0,175.0,4H,-0.0522646818740026
1277,low,238.0,284.0,29.0,macdh,-0.0992876960703931,-0.0816305733765928,6.0,55.0,490.0,4H,-0.0526429552768775
1278,close,30.0,249.0,9.0,macdh,-0.1261958917293787,-0.1201899945875801,1.0,142.0,370.0,4H,-0.0533299501189866
1279,high,68.0,360.0,2.0,macdh,-0.0903500915251266,-0.1050413367779844,5.0,67.0,473.0,4H,-0.0533502271883452
1280,OHLC/4,133.0,155.0,5.0,macd,-0.1775486162432775,-0.1549387655321571,5.0,149.0,94.0,4H,-0.0548541569206105
1281,open,228.0,685.0,4.0,macdh,-0.0989350794444478,-0.1198028783432701,4.0,39.0,224.0,4H,-0.0549517926912483
1282,open,52.0,234.0,14.0,macd,-0.1663704954090972,-0.1694238134043246,1.0,47.0,131.0,4H,-0.0553011298347747
1283,OHLC/4,12.0,241.0,20.0,macd,-0.2365111441478296,-0.1814934206436406,6.0,132.0,63.0,4H,-0.0555807191965449
1284,high,41.0,54.0,26.0,macd,-0.2071372679450564,-0.2078301364575439,4.0,344.0,248.0,4H,-0.0556342519065031
1285,OHLC/4,42.0,630.0,42.0,macdh,-0.1562538907382294,-0.1847491061352571,4.0,136.0,95.0,4H,-0.055742718574374
1286,open,142.0,615.0,7.0,macdh,-0.1709775988426343,-0.2675744034149021,1.0,215.0,343.0,4H,-0.0567737947820109
1287,open,293.0,512.0,10.0,macdh,-0.1542055170588281,-0.2016443779397089,4.0,204.0,456.0,4H,-0.0571407267976642
1288,HL/2,281.0,310.0,40.0,macdh,-0.1038857708780681,-0.0898461726548749,5.0,15.0,499.0,4H,-0.0571516203524475
99,low,266.0,479.0,13.0,macdh,-0.19858027574418377,-0.11873159578307846,1.0,117.0,318.0,4H,-0.057349653782198466
1289,open,86.0,263.0,16.0,macdh,-0.1131431260378954,-0.0784825480694298,4.0,30.0,476.0,4H,-0.0580240425705629
1290,HLC/3,109.0,482.0,47.0,macdh,-0.2924346055662348,-0.168126512188304,1.0,245.0,343.0,4H,-0.0581533832641122
1291,HLCC/4,117.0,198.0,48.0,macds,-0.1753608737119774,-0.1888382831457287,4.0,71.0,25.0,4H,-0.058352302599121
1292,close,55.0,331.0,26.0,macds,-0.2037412810660798,-0.1220298061886811,6.0,5.0,344.0,4H,-0.0583729506944229
1293,HLC/3,167.0,179.0,33.0,macdh,-0.0908065367787021,-0.1109552496872784,3.0,42.0,287.0,4H,-0.0586270876983999
1294,low,258.0,611.0,18.0,macdh,-0.1851816316047398,-0.1364156323075568,5.0,149.0,366.0,4H,-0.0586836805827613
1295,OHLC/4,278.0,590.0,21.0,macdh,-0.2402297918302489,-0.1435086384008463,3.0,186.0,152.0,4H,-0.0591405537201893
1296,close,81.0,517.0,4.0,macd,-0.0917644779899166,-0.1610104978438786,6.0,6.0,374.0,4H,-0.0591405840289409
183,HLC/3,299.0,364.0,20.0,macdh,-0.2051084157136107,-0.12665755095472322,1.0,74.0,403.0,4H,-0.05923360766328725
1297,OHLC/4,25.0,37.0,37.0,macds,-0.2591161033984887,-0.203977644671729,6.0,237.0,332.0,4H,-0.0595724766944643
1298,HLC/3,46.0,240.0,50.0,macdh,-0.1627856866159702,-0.2179062563822887,3.0,183.0,317.0,4H,-0.0597052317680229
1299,open,232.0,267.0,29.0,macdh,-0.1007536758075481,-0.1178202567986973,1.0,26.0,367.0,4H,-0.059783929420879
1300,open,34.0,37.0,26.0,macds,-0.2057845845318498,-0.263341803866327,2.0,320.0,179.0,4H,-0.0600709101252953
1301,HLC/3,155.0,693.0,5.0,macds,-0.4886741339210412,-0.1145496950036454,5.0,16.0,41.0,4H,-0.0607236348632429
1302,high,55.0,200.0,30.0,macds,-0.2986749336778831,-0.188563592126418,1.0,67.0,110.0,4H,-0.0608469578848456
1303,HLCC/4,295.0,327.0,20.0,macdh,-0.0761763796597784,-0.0711269121254034,6.0,5.0,220.0,4H,-0.0610521821518414
1304,HLCC/4,136.0,172.0,4.0,macds,-0.2332102663746225,-0.1626360353742038,5.0,98.0,447.0,4H,-0.061052750105941
1305,low,62.0,484.0,32.0,macdh,-0.1530277823119078,-0.1876694735331867,6.0,125.0,133.0,4H,-0.0612469738770416
1306,high,133.0,598.0,25.0,macdh,-0.2536798988898583,-0.229241009236942,4.0,210.0,255.0,4H,-0.0615006141942799
1307,HLCC/4,33.0,663.0,34.0,macdh,-0.0904398570028067,-0.099868629128424,2.0,21.0,330.0,4H,-0.0616955870687903
1308,close,3.0,164.0,10.0,macds,-0.0637378673018662,-0.0976773529399174,6.0,12.0,12.0,4H,-0.0618479062569532
1309,HL/2,280.0,635.0,8.0,macdh,-0.1775102625354105,-0.2328449224164449,2.0,109.0,138.0,4H,-0.0628271215571689
166,high,147.0,537.0,23.0,macdh,-0.26285136418321536,-0.23847130992603194,4.0,235.0,358.0,4H,-0.06305731213048078
1310,HLCC/4,43.0,377.0,37.0,macdh,-0.0998578631488703,-0.1415244801030586,6.0,23.0,193.0,4H,-0.0633619859053052
1311,HLC/3,49.0,226.0,3.0,macd,-0.2048280652377902,-0.2081823680886828,5.0,92.0,170.0,4H,-0.0634836008685238
1312,OHLC/4,208.0,502.0,36.0,macdh,-0.2721751040839645,-0.1175180127673709,5.0,102.0,131.0,4H,-0.063486435100573
1313,high,224.0,580.0,10.0,macdh,-0.1850256546683699,-0.172923111445637,5.0,194.0,14.0,4H,-0.0634928749911877
1314,HLCC/4,142.0,556.0,29.0,macdh,-0.13979272175018,-0.1333399876181263,2.0,20.0,401.0,4H,-0.0639034544499862
1315,HL/2,80.0,578.0,43.0,macdh,-0.0907963222578471,-0.0973121175149,1.0,12.0,468.0,4H,-0.0642370337408565
1316,low,242.0,473.0,22.0,macdh,-0.1864191272517611,-0.1421988162713419,2.0,58.0,214.0,4H,-0.0642385136753048
1317,HL/2,91.0,363.0,23.0,macdh,-0.2057599106287354,-0.2233814141082731,2.0,102.0,170.0,4H,-0.0650908110432708
1318,HL/2,230.0,454.0,31.0,macdh,-0.2970973487528986,-0.1162428372209072,3.0,121.0,54.0,4H,-0.0651305863885566
1319,low,8.0,337.0,12.0,macdh,-0.135217508620683,-0.1459596114195978,1.0,75.0,131.0,4H,-0.0651325209732291
1320,HLC/3,90.0,651.0,40.0,macdh,-0.3378044993046383,-0.204933834541909,6.0,240.0,12.0,4H,-0.0651798008388757
1321,OHLC/4,173.0,248.0,43.0,macdh,-0.1193881669127683,-0.1290439239336496,4.0,29.0,411.0,4H,-0.0652114389214951
1322,HL/2,249.0,653.0,19.0,macdh,-0.2357356556875247,-0.1516084569000023,1.0,127.0,12.0,4H,-0.0658788834736214
1323,HLC/3,197.0,555.0,25.0,macdh,-0.1943932855627616,-0.1473250402199518,2.0,49.0,418.0,4H,-0.0659152559535693
1324,HLCC/4,239.0,273.0,46.0,macdh,-0.1130241135990268,-0.1418488316123512,1.0,28.0,260.0,4H,-0.0660830063851386
1325,close,95.0,341.0,21.0,macdh,-0.2078994478455366,-0.2335579276150715,2.0,112.0,353.0,4H,-0.0662928056689131
1326,low,92.0,335.0,24.0,macdh,-0.176637751987601,-0.2064282276969634,1.0,87.0,28.0,4H,-0.0663204605285856
1327,OHLC/4,228.0,661.0,24.0,macdh,-0.2778652282957994,-0.1766591573942343,6.0,200.0,111.0,4H,-0.0665335254175232
1328,HLC/3,46.0,189.0,40.0,macds,-0.3371341939191909,-0.2191268123313005,1.0,164.0,372.0,4H,-0.0666069333117425
1329,close,203.0,605.0,50.0,macdh,-0.0940059769688143,-0.0930226688265174,6.0,6.0,24.0,4H,-0.066743307804094
1330,low,170.0,588.0,41.0,macdh,-0.2833056795827344,-0.1318385413080885,4.0,95.0,287.0,4H,-0.066854280489253
1331,HLCC/4,258.0,591.0,19.0,macdh,-0.1993853999983628,-0.1887144938011404,5.0,133.0,371.0,4H,-0.0670187308331472
1332,OHLC/4,164.0,471.0,9.0,macds,-0.3937832782137195,-0.1937591565891945,2.0,28.0,148.0,4H,-0.0673276049584539
1333,low,12.0,229.0,45.0,macd,-0.3046586178143159,-0.250610981319551,6.0,202.0,398.0,4H,-0.0673428024217811
1334,HLCC/4,140.0,466.0,28.0,macdh,-0.352424029263339,-0.2201545160171962,6.0,222.0,408.0,4H,-0.067704525804319
1335,close,214.0,275.0,34.0,macdh,-0.1402445032451567,-0.1234544769818834,2.0,23.0,414.0,4H,-0.067798757120447
1336,high,49.0,392.0,42.0,macdh,-0.2410429179291013,-0.2189870691086301,6.0,82.0,218.0,4H,-0.0681639421453522
1337,HLC/3,39.0,394.0,36.0,macds,-0.2672910093253617,-0.2965450445524922,5.0,147.0,482.0,4H,-0.0681885838623548
1338,open,87.0,160.0,42.0,macdh,-0.1859453578677851,-0.1705623751002287,5.0,144.0,318.0,4H,-0.0681955744246526
1339,high,10.0,182.0,13.0,macd,-0.2384161733390538,-0.2221495197982515,1.0,52.0,122.0,4H,-0.0682408007220386
1340,OHLC/4,148.0,447.0,27.0,macdh,-0.357966506886087,-0.2225872921026103,6.0,243.0,38.0,4H,-0.0683073730631469
1341,HLCC/4,227.0,441.0,42.0,macdh,-0.2652368171162199,-0.2003157345690309,3.0,90.0,470.0,4H,-0.0683124781953667
1342,close,99.0,667.0,28.0,macdh,-0.34358608593808,-0.2398259639801182,5.0,234.0,500.0,4H,-0.0690765416158
250,open,195.0,235.0,32.0,macdh,-0.11442908108491931,-0.1217230857121386,6.0,22.0,247.0,4H,-0.0694022475635071
1343,HL/2,30.0,25.0,3.0,macds,-0.064260068560777,-0.069356855920557,3.0,4.0,224.0,4H,-0.0697078024033296
1344,HL/2,69.0,337.0,26.0,macdh,-0.1347446996357944,-0.1400574656708855,5.0,27.0,305.0,4H,-0.0697745139330611
1345,HLC/3,6.0,218.0,15.0,macd,-0.2855423802694333,-0.298004894630867,2.0,101.0,167.0,4H,-0.0698207733247809
1346,close,211.0,460.0,41.0,macdh,-0.2759870536375556,-0.2069499214706071,4.0,88.0,76.0,4H,-0.0699791090354756
1347,low,278.0,663.0,43.0,macdh,-0.2655846152557796,-0.2162029746677198,3.0,68.0,11.0,4H,-0.0701033238124135
1348,close,162.0,662.0,33.0,macdh,-0.2696714625803901,-0.1638455581174741,1.0,134.0,469.0,4H,-0.070705503057616
1349,HL/2,64.0,261.0,33.0,macds,-0.2040630171800087,-0.290112699731318,1.0,66.0,188.0,4H,-0.0708207896548278
377,high,207.0,320.0,36.0,macdh,-0.08740454371680693,-0.11327568856744816,4.0,7.0,35.0,4H,-0.07090187830808516
1350,HLC/3,278.0,670.0,43.0,macdh,-0.2481569660689936,-0.2409260312762053,2.0,128.0,154.0,4H,-0.0710537738371712
1351,OHLC/4,175.0,613.0,19.0,macdh,-0.1331911154475987,-0.090323090399381,1.0,10.0,135.0,4H,-0.0711975582809652
1352,open,193.0,545.0,18.0,macdh,-0.19225210282782,-0.1896509595328754,6.0,64.0,337.0,4H,-0.0714400989972524
1353,close,291.0,569.0,8.0,macdh,-0.2229482219689321,-0.204747555946354,6.0,71.0,126.0,4H,-0.0714777558662611
1354,close,137.0,146.0,49.0,macdh,-0.170766776502745,-0.1533898586595925,2.0,59.0,2.0,4H,-0.0715774168529499
287,OHLC/4,14.0,202.0,10.0,macds,-0.27001546271510524,-0.2272631648396632,6.0,45.0,214.0,4H,-0.07167312030144216
1355,HL/2,104.0,292.0,25.0,macdh,-0.1879466318843612,-0.247287208693045,3.0,113.0,220.0,4H,-0.0719076996180565
1356,OHLC/4,107.0,174.0,33.0,macd,-0.2548882526742027,-0.2461007280344455,1.0,78.0,300.0,4H,-0.0722001316812293
1357,high,8.0,184.0,13.0,macd,-0.2567497482250739,-0.2459423383715609,5.0,142.0,90.0,4H,-0.0723599389143318
1358,high,86.0,130.0,24.0,macds,-0.4088447441294804,-0.2383221739934835,2.0,196.0,411.0,4H,-0.0730456381278697
1359,OHLC/4,179.0,291.0,33.0,macdh,-0.1486431980383369,-0.1648143095848135,2.0,28.0,281.0,4H,-0.0731846465247395
1360,open,284.0,514.0,24.0,macdh,-0.3095171763881864,-0.2111477672073548,1.0,190.0,207.0,4H,-0.0731937782891233
1361,OHLC/4,154.0,451.0,18.0,macds,-0.1709147181106042,-0.5738858823662661,2.0,23.0,144.0,4H,-0.0732074026306455
1362,HL/2,194.0,528.0,30.0,macdh,-0.3203428841918165,-0.1531019229365913,5.0,84.0,347.0,4H,-0.0732085667702823
1363,low,9.0,58.0,44.0,macds,-0.2290553013041764,-0.1722806565753482,4.0,76.0,181.0,4H,-0.0733486776412867
301,HLC/3,25.0,476.0,44.0,macdh,-0.1444296795599659,-0.13830162788896558,2.0,37.0,438.0,4H,-0.0736497445968651
1364,HLC/3,67.0,284.0,30.0,macdh,-0.1716251147987043,-0.1942555419661125,1.0,49.0,28.0,4H,-0.0736849005175498
1365,HLCC/4,15.0,124.0,5.0,macd,-0.2342330262050724,-0.2147076298351214,2.0,127.0,205.0,4H,-0.0738235963185235
1366,OHLC/4,37.0,274.0,41.0,macds,-0.2951172249270044,-0.2296699504569446,1.0,117.0,464.0,4H,-0.0740883623401164
1367,OHLC/4,276.0,449.0,16.0,macds,-0.3248568703158944,-0.3173374416360176,6.0,38.0,310.0,4H,-0.074431674214338
1368,close,87.0,187.0,46.0,macd,-0.2722742265690092,-0.2526200880888045,2.0,70.0,164.0,4H,-0.0744518034047845
1369,HLCC/4,127.0,174.0,49.0,macds,-0.2637664970504281,-0.2619864574441822,1.0,40.0,173.0,4H,-0.0745675558525666
1370,OHLC/4,51.0,601.0,20.0,macdh,-0.109409455553281,-0.1117798952598489,6.0,16.0,480.0,4H,-0.0746390020472218
1371,HL/2,262.0,700.0,46.0,macdh,-0.2685309878389245,-0.2593897401688709,6.0,86.0,82.0,4H,-0.0747651974619251
1372,open,284.0,553.0,24.0,macdh,-0.2816256710727109,-0.1865140620807532,1.0,109.0,185.0,4H,-0.0749016300379071
1373,low,111.0,282.0,24.0,macdh,-0.2098903754954367,-0.2531020710881586,1.0,120.0,268.0,4H,-0.0751841112214638
1374,low,132.0,265.0,3.0,macdh,-0.1793955485981437,-0.2002920447706534,5.0,78.0,152.0,4H,-0.0755472864322593
1375,low,120.0,314.0,47.0,macdh,-0.121672864636275,-0.1048308436684687,5.0,11.0,66.0,4H,-0.0756926848951847
1376,high,44.0,666.0,48.0,macdh,-0.2487811683322284,-0.2191403263858889,5.0,133.0,317.0,4H,-0.0758362060782495
1377,high,129.0,528.0,13.0,macdh,-0.1267797985482002,-0.124430214310423,6.0,16.0,249.0,4H,-0.0761572603637913
1378,HL/2,32.0,292.0,37.0,macdh,-0.1996062982313301,-0.1851950210675903,6.0,79.0,365.0,4H,-0.0762655250315089
1379,close,107.0,161.0,27.0,macds,-0.3375108316323986,-0.3292185303995439,4.0,164.0,130.0,4H,-0.0763151319473527
1380,low,126.0,574.0,23.0,macdh,-0.3879025761697394,-0.2867503388036366,6.0,205.0,27.0,4H,-0.0763417653181587
1381,close,140.0,576.0,32.0,macdh,-0.2307026832318104,-0.1966375840589377,4.0,71.0,482.0,4H,-0.0768374703372495
