,MACD_apply_to,MACD_fast,MACD_slow,MACD_signal,MACD_column_div,corr_low,corr_high,Divergence_diff_extereme,Divergence_num_exteremes_min,Divergence_num_exteremes_max,frequency,score
459,low,18.0,267.0,46.0,macds,-0.9999999999999998,-1.0000000000000022,5.0,179.0,207.0,4H,-0.1259921049894874
4985,OHLC/4,56.0,223.0,14.0,macd,-1.0,-1.000000000000002,2.0,217.0,111.0,4H,-0.1259921049894874
1419,high,68.0,253.0,19.0,macds,-0.9999999999999999,-1.0000000000000022,2.0,118.0,485.0,4H,-0.1259921049894874
4664,HL/2,277.0,317.0,41.0,macdh,-1.0000000000000029,-0.9999999999999987,2.0,183.0,378.0,4H,-0.1259921049894874
1414,high,287.0,335.0,38.0,macds,-1.0000000000000258,-0.999999999999976,2.0,151.0,170.0,4H,-0.1259921049894874
455,OHLC/4,164.0,166.0,47.0,macd,-1.0000000000000016,-1.0,4.0,195.0,112.0,4H,-0.1259921049894874
445,open,32.0,142.0,25.0,macds,-1.0,-1.000000000000002,1.0,177.0,322.0,4H,-0.1259921049894874
3648,low,12.0,240.0,42.0,macds,-1.0000000000000002,-1.0000000000000018,6.0,102.0,419.0,4H,-0.1259921049894874
444,HL/2,85.0,544.0,39.0,macd,-1.000000000000002,-1.0,4.0,146.0,305.0,4H,-0.1259921049894874
1373,close,59.0,209.0,5.0,macds,-1.0,-1.000000000000002,3.0,128.0,133.0,4H,-0.1259921049894874
3672,HLCC/4,150.0,520.0,50.0,macdh,-1.000000000000001,-1.0000000000000009,6.0,409.0,17.0,4H,-0.1259921049894874
1371,open,130.0,378.0,30.0,macd,-1.0,-1.000000000000002,4.0,129.0,393.0,4H,-0.1259921049894874
3690,open,10.0,331.0,32.0,macds,-1.0,-1.0000000000000016,6.0,109.0,480.0,4H,-0.1259921049894874
4917,close,91.0,154.0,23.0,macd,-0.9999999999999999,-1.0000000000000022,6.0,48.0,164.0,4H,-0.1259921049894874
4675,HLCC/4,68.0,700.0,5.0,macdh,-1.0000000000000018,-1.0000000000000002,5.0,193.0,280.0,4H,-0.1259921049894874
2964,high,48.0,644.0,36.0,macds,-1.0000000000000022,-0.9999999999999998,6.0,170.0,175.0,4H,-0.1259921049894874
507,open,43.0,359.0,16.0,macd,-1.0,-1.000000000000002,2.0,182.0,453.0,4H,-0.1259921049894874
1106,HL/2,144.0,166.0,8.0,macdh,-1.0000000000000018,-1.0,4.0,308.0,35.0,4H,-0.1259921049894874
5031,high,62.0,116.0,30.0,macds,-1.0000000000000018,-1.0000000000000018,4.0,155.0,432.0,4H,-0.1259921049894874
3822,HL/2,184.0,504.0,39.0,macdh,-1.0000000000000007,-1.0000000000000009,4.0,202.0,135.0,4H,-0.1259921049894874
1127,low,51.0,692.0,24.0,macds,-1.0000000000000018,-1.0,6.0,126.0,7.0,4H,-0.1259921049894874
4636,HL/2,3.0,512.0,33.0,macd,-1.0,-1.0000000000000016,1.0,212.0,219.0,4H,-0.1259921049894874
1934,HL/2,41.0,575.0,7.0,macd,-1.000000000000002,-1.0,5.0,177.0,106.0,4H,-0.1259921049894874
1118,low,37.0,689.0,20.0,macd,-1.0,-1.000000000000002,6.0,156.0,205.0,4H,-0.1259921049894874
4608,OHLC/4,45.0,139.0,34.0,macds,-1.0000000000000018,-0.9999999999999999,6.0,238.0,290.0,4H,-0.1259921049894874
3477,low,70.0,464.0,5.0,macds,-1.000000000000002,-0.9999999999999999,1.0,119.0,318.0,4H,-0.1259921049894874
2811,low,83.0,180.0,28.0,macd,-1.0,-1.0000000000000022,1.0,185.0,124.0,4H,-0.12599210498948743
1399,HLC/3,77.0,674.0,27.0,macd,-1.0,-1.0000000000000022,3.0,106.0,347.0,4H,-0.12599210498948743
1456,low,161.0,615.0,27.0,macdh,-1.0000000000000013,-1.0000000000000013,5.0,376.0,409.0,4H,-0.12599210498948743
2755,OHLC/4,59.0,231.0,26.0,macdh,-1.000000000000001,-1.000000000000001,3.0,413.0,315.0,4H,-0.12599210498948743
1469,HLCC/4,13.0,440.0,40.0,macdh,-1.0000000000000007,-1.0000000000000018,6.0,290.0,346.0,4H,-0.12599210498948743
23,open,83.0,415.0,10.0,macd,-1.0000000000000002,-1.0000000000000022,1.0,153.0,255.0,4H,-0.12599210498948743
1913,HLCC/4,74.0,611.0,45.0,macds,-1.0000000000000022,-1.0,6.0,11.0,422.0,4H,-0.12599210498948743
1282,HL/2,120.0,196.0,39.0,macds,-1.0000000000000022,-1.0,1.0,68.0,407.0,4H,-0.12599210498948743
2838,OHLC/4,67.0,673.0,40.0,macd,-1.0000000000000022,-1.0000000000000002,5.0,166.0,264.0,4H,-0.12599210498948743
761,HL/2,53.0,145.0,28.0,macds,-1.0000000000000013,-1.0000000000000013,5.0,216.0,321.0,4H,-0.12599210498948743
1336,HL/2,112.0,153.0,8.0,macds,-1.0000000000000024,-1.0000000000000002,3.0,151.0,98.0,4H,-0.12599210498948743
4443,HLCC/4,84.0,216.0,38.0,macd,-0.9999999999999999,-1.0000000000000027,3.0,136.0,85.0,4H,-0.12599210498948743
4511,OHLC/4,96.0,302.0,33.0,macd,-1.0,-1.0000000000000022,3.0,159.0,479.0,4H,-0.12599210498948743
2039,high,64.0,174.0,19.0,macds,-1.0,-1.0000000000000022,5.0,106.0,172.0,4H,-0.12599210498948743
4951,HL/2,121.0,152.0,17.0,macdh,-1.000000000000001,-1.000000000000001,6.0,307.0,118.0,4H,-0.12599210498948743
1363,HLC/3,114.0,107.0,23.0,macd,-1.0,-1.0000000000000022,6.0,100.0,294.0,4H,-0.12599210498948743
2069,HL/2,163.0,608.0,28.0,macdh,-1.000000000000001,-1.000000000000001,4.0,463.0,365.0,4H,-0.12599210498948743
2116,HLC/3,53.0,297.0,24.0,macdh,-1.000000000000001,-1.000000000000001,3.0,391.0,405.0,4H,-0.12599210498948743
2045,open,30.0,379.0,29.0,macd,-1.0,-1.0000000000000022,5.0,115.0,330.0,4H,-0.12599210498948743
2935,HLC/3,34.0,391.0,33.0,macdh,-1.000000000000001,-1.000000000000001,1.0,426.0,448.0,4H,-0.12599210498948743
7,high,52.0,258.0,18.0,macd,-1.0000000000000002,-1.0000000000000022,4.0,111.0,396.0,4H,-0.12599210498948743
1355,close,86.0,528.0,22.0,macds,-1.0000000000000022,-1.0,3.0,119.0,275.0,4H,-0.12599210498948743
4115,high,84.0,93.0,37.0,macdh,-1.0000000000000009,-1.0000000000000018,4.0,477.0,397.0,4H,-0.12599210498948743
1374,OHLC/4,64.0,231.0,38.0,macd,-1.0,-1.0000000000000022,1.0,205.0,394.0,4H,-0.12599210498948743
2921,open,93.0,149.0,33.0,macdh,-1.0000000000000022,-1.0000000000000004,1.0,439.0,457.0,4H,-0.12599210498948743
4901,low,78.0,163.0,45.0,macd,-1.0000000000000002,-1.0000000000000022,4.0,141.0,142.0,4H,-0.12599210498948743
2904,HLCC/4,46.0,510.0,50.0,macds,-1.0000000000000022,-1.0000000000000002,5.0,166.0,7.0,4H,-0.12599210498948743
4211,HLC/3,65.0,621.0,42.0,macd,-1.0000000000000024,-1.0,3.0,61.0,372.0,4H,-0.12599210498948743
4208,open,109.0,204.0,42.0,macds,-1.0000000000000024,-1.0000000000000002,1.0,87.0,89.0,4H,-0.12599210498948743
2737,low,14.0,326.0,37.0,macd,-1.0,-1.0000000000000022,5.0,79.0,202.0,4H,-0.12599210498948743
1555,low,90.0,336.0,23.0,macd,-1.0,-1.0000000000000022,5.0,164.0,219.0,4H,-0.12599210498948743
4373,HLCC/4,127.0,135.0,7.0,macd,-1.0,-1.0000000000000027,3.0,234.0,182.0,4H,-0.12599210498948743
924,HLCC/4,44.0,513.0,24.0,macdh,-1.0000000000000013,-1.0000000000000009,5.0,338.0,331.0,4H,-0.12599210498948743
935,open,66.0,690.0,30.0,macd,-1.0000000000000022,-1.0,1.0,162.0,431.0,4H,-0.12599210498948743
4350,HL/2,12.0,369.0,4.0,macd,-1.0,-1.0000000000000022,3.0,112.0,85.0,4H,-0.12599210498948743
4453,HL/2,29.0,596.0,20.0,macd,-1.0000000000000002,-1.0000000000000022,6.0,167.0,240.0,4H,-0.12599210498948743
951,open,35.0,274.0,30.0,macdh,-1.0000000000000016,-1.0000000000000009,5.0,428.0,453.0,4H,-0.12599210498948743
1779,HL/2,103.0,161.0,18.0,macds,-1.0,-1.0000000000000022,4.0,200.0,93.0,4H,-0.12599210498948743
958,OHLC/4,84.0,254.0,13.0,macds,-1.0,-1.0000000000000022,5.0,125.0,405.0,4H,-0.12599210498948743
2297,OHLC/4,29.0,562.0,35.0,macdh,-1.0000000000000013,-1.0000000000000013,5.0,300.0,66.0,4H,-0.12599210498948743
1908,low,77.0,176.0,39.0,macd,-1.0,-1.0000000000000024,4.0,128.0,372.0,4H,-0.12599210498948743
2379,HLCC/4,101.0,412.0,25.0,macd,-1.0000000000000013,-1.0000000000000013,2.0,157.0,36.0,4H,-0.12599210498948743
1803,HLCC/4,135.0,187.0,11.0,macd,-1.0,-1.0000000000000022,2.0,170.0,228.0,4H,-0.12599210498948743
2372,HLCC/4,50.0,305.0,33.0,macd,-1.0,-1.0000000000000022,5.0,104.0,229.0,4H,-0.12599210498948743
4655,open,34.0,495.0,32.0,macdh,-1.0000000000000013,-1.0000000000000013,4.0,256.0,363.0,4H,-0.12599210498948743
990,OHLC/4,88.0,133.0,50.0,macd,-1.0000000000000002,-1.0000000000000022,6.0,119.0,468.0,4H,-0.12599210498948743
4336,close,3.0,380.0,17.0,macds,-1.0,-1.0000000000000024,3.0,117.0,10.0,4H,-0.12599210498948743
1006,HLCC/4,93.0,550.0,5.0,macd,-1.0000000000000022,-1.0,5.0,113.0,171.0,4H,-0.12599210498948743
1858,OHLC/4,43.0,172.0,40.0,macds,-1.0000000000000013,-1.0000000000000013,5.0,45.0,146.0,4H,-0.12599210498948743
2620,HLC/3,14.0,251.0,28.0,macd,-1.0,-1.0000000000000022,6.0,106.0,81.0,4H,-0.12599210498948743
1018,HLCC/4,104.0,127.0,13.0,macd,-1.0,-1.0000000000000022,3.0,65.0,384.0,4H,-0.12599210498948743
4233,OHLC/4,10.0,332.0,39.0,macd,-1.0,-1.0000000000000022,1.0,146.0,253.0,4H,-0.12599210498948743
4772,open,139.0,158.0,15.0,macdh,-1.0,-1.0000000000000022,1.0,260.0,206.0,4H,-0.12599210498948743
2669,HLCC/4,26.0,549.0,43.0,macdh,-1.0000000000000013,-1.000000000000001,4.0,202.0,380.0,4H,-0.12599210498948743
2643,HL/2,74.0,274.0,15.0,macd,-1.0,-1.0000000000000027,3.0,115.0,314.0,4H,-0.12599210498948743
4767,HL/2,110.0,373.0,30.0,macd,-1.0000000000000024,-1.0,1.0,113.0,202.0,4H,-0.12599210498948743
1592,low,134.0,361.0,16.0,macd,-1.0,-1.0000000000000022,3.0,102.0,77.0,4H,-0.12599210498948743
1648,HLC/3,91.0,160.0,27.0,macds,-1.0000000000000024,-0.9999999999999999,3.0,112.0,287.0,4H,-0.12599210498948743
1257,HLC/3,33.0,606.0,31.0,macdh,-1.0000000000000013,-1.000000000000001,5.0,309.0,316.0,4H,-0.12599210498948743
1014,high,61.0,293.0,9.0,macd,-0.9999999999999998,-1.0000000000000027,1.0,124.0,280.0,4H,-0.12599210498948743
2566,open,38.0,578.0,32.0,macd,-1.000000000000002,-1.0000000000000002,1.0,204.0,497.0,4H,-0.12599210498948743
2103,open,188.0,434.0,41.0,macdh,-1.0000000000000013,-1.000000000000001,5.0,320.0,393.0,4H,-0.12599210498948743
4727,OHLC/4,94.0,114.0,36.0,macd,-1.0,-1.0000000000000022,4.0,61.0,418.0,4H,-0.12599210498948743
2270,HLC/3,95.0,318.0,5.0,macd,-1.0,-1.0000000000000022,2.0,164.0,131.0,4H,-0.12599210498948743
4561,HLCC/4,76.0,289.0,48.0,macds,-1.0000000000000022,-1.0,4.0,148.0,131.0,4H,-0.12599210498948743
192,low,86.0,383.0,34.0,macd,-1.0,-1.0000000000000022,1.0,117.0,39.0,4H,-0.12599210498948743
3583,OHLC/4,111.0,214.0,18.0,macd,-1.0,-1.0000000000000022,5.0,199.0,370.0,4H,-0.12599210498948743
4046,HL/2,7.0,129.0,47.0,macds,-1.0,-1.0000000000000022,5.0,150.0,384.0,4H,-0.12599210498948743
3676,high,91.0,184.0,13.0,macds,-1.0000000000000022,-1.0000000000000002,1.0,160.0,402.0,4H,-0.12599210498948743
3921,OHLC/4,116.0,212.0,39.0,macd,-1.0,-1.0000000000000022,4.0,198.0,500.0,4H,-0.12599210498948743
3922,open,48.0,226.0,4.0,macd,-1.0,-1.0000000000000022,5.0,201.0,89.0,4H,-0.12599210498948743
3059,HL/2,29.0,641.0,41.0,macdh,-1.0000000000000013,-1.000000000000001,4.0,379.0,75.0,4H,-0.12599210498948743
3066,OHLC/4,40.0,650.0,29.0,macdh,-1.000000000000001,-1.000000000000001,3.0,423.0,411.0,4H,-0.12599210498948743
3929,low,147.0,544.0,44.0,macdh,-1.000000000000001,-1.000000000000001,1.0,226.0,105.0,4H,-0.12599210498948743
3738,high,65.0,206.0,24.0,macd,-1.0,-1.0000000000000022,1.0,219.0,359.0,4H,-0.12599210498948743
454,OHLC/4,38.0,536.0,24.0,macd,-1.000000000000002,-1.0000000000000002,2.0,178.0,171.0,4H,-0.12599210498948743
3480,HLC/3,117.0,143.0,18.0,macd,-1.0,-1.0000000000000024,3.0,137.0,6.0,4H,-0.12599210498948743
3591,low,3.0,445.0,20.0,macd,-1.0,-1.0000000000000022,6.0,123.0,56.0,4H,-0.12599210498948743
585,HL/2,103.0,139.0,29.0,macds,-1.0000000000000024,-1.0,3.0,73.0,241.0,4H,-0.12599210498948743
3536,HLC/3,12.0,312.0,19.0,macd,-1.0,-1.0000000000000024,4.0,167.0,408.0,4H,-0.12599210498948743
619,open,109.0,249.0,25.0,macds,-1.0000000000000002,-1.0000000000000024,3.0,73.0,83.0,4H,-0.12599210498948743
3765,close,187.0,350.0,4.0,macdh,-1.0000000000000024,-1.0,6.0,427.0,439.0,4H,-0.12599210498948743
3528,OHLC/4,73.0,469.0,18.0,macdh,-1.0000000000000013,-1.000000000000001,4.0,203.0,246.0,4H,-0.12599210498948743
3890,low,99.0,132.0,39.0,macd,-1.0,-1.0000000000000022,2.0,70.0,365.0,4H,-0.12599210498948743
3977,close,75.0,228.0,17.0,macd,-1.0,-1.0000000000000024,6.0,196.0,86.0,4H,-0.12599210498948743
533,HL/2,72.0,124.0,33.0,macds,-1.0000000000000002,-1.000000000000002,4.0,51.0,450.0,4H,-0.12599210498948743
3003,HL/2,161.0,194.0,4.0,macdh,-1.000000000000002,-1.0000000000000002,4.0,292.0,357.0,4H,-0.12599210498948743
3580,high,56.0,564.0,23.0,macdh,-1.000000000000001,-1.000000000000001,2.0,305.0,9.0,4H,-0.12599210498948743
2993,HLCC/4,233.0,348.0,45.0,macdh,-1.000000000000003,-0.9999999999999991,1.0,235.0,216.0,4H,-0.12599210498948743
536,open,27.0,520.0,37.0,macdh,-1.0000000000000013,-1.000000000000001,3.0,421.0,353.0,4H,-0.12599210498948743
3884,OHLC/4,7.0,319.0,13.0,macd,-1.0,-1.0000000000000024,6.0,100.0,299.0,4H,-0.12599210498948743
1134,HL/2,88.0,133.0,41.0,macds,-1.0000000000000002,-1.0000000000000027,3.0,84.0,101.0,4H,-0.12599210498948746
3231,high,119.0,215.0,33.0,macd,-1.0,-1.0000000000000033,1.0,134.0,276.0,4H,-0.12599210498948746
2044,close,158.0,492.0,19.0,macdh,-1.0000000000000033,-0.9999999999999999,2.0,260.0,258.0,4H,-0.12599210498948746
4992,HLCC/4,131.0,558.0,21.0,macdh,-1.0000000000000036,-0.9999999999999999,4.0,365.0,239.0,4H,-0.12599210498948746
4827,low,88.0,560.0,30.0,macdh,-1.0000000000000033,-0.9999999999999997,4.0,233.0,40.0,4H,-0.12599210498948746
2783,high,29.0,185.0,48.0,macdh,-1.0000000000000016,-1.0000000000000016,5.0,233.0,9.0,4H,-0.12599210498948746
1583,high,101.0,260.0,20.0,macd,-1.0,-1.0000000000000033,4.0,45.0,277.0,4H,-0.12599210498948746
1646,high,98.0,186.0,25.0,macds,-1.0000000000000002,-1.0000000000000027,2.0,127.0,304.0,4H,-0.12599210498948746
4390,low,28.0,156.0,41.0,macds,-1.0000000000000007,-1.0000000000000022,2.0,228.0,121.0,4H,-0.12599210498948746
3421,low,111.0,570.0,26.0,macdh,-1.0000000000000036,-0.9999999999999998,3.0,271.0,491.0,4H,-0.12599210498948746
1232,HL/2,16.0,539.0,47.0,macdh,-1.0000000000000024,-1.0000000000000007,1.0,358.0,71.0,4H,-0.12599210498948746
3152,high,125.0,169.0,47.0,macd,-1.0,-1.0000000000000033,2.0,130.0,420.0,4H,-0.12599210498948746
3592,HLC/3,256.0,324.0,26.0,macdh,-1.0000000000000016,-1.0000000000000016,4.0,252.0,82.0,4H,-0.12599210498948746
2369,high,140.0,212.0,17.0,macds,-1.0000000000000018,-1.0000000000000016,3.0,180.0,310.0,4H,-0.12599210498948746
2368,HL/2,108.0,216.0,42.0,macd,-1.0,-1.000000000000003,2.0,115.0,362.0,4H,-0.12599210498948746
3158,low,156.0,529.0,25.0,macdh,-1.0000000000000036,-0.9999999999999998,2.0,404.0,134.0,4H,-0.12599210498948746
332,low,212.0,238.0,29.0,macdh,-1.0000000000000036,-1.0,2.0,453.0,423.0,4H,-0.12599210498948749
3645,HLCC/4,160.0,476.0,15.0,macdh,-1.0000000000000036,-1.0,2.0,430.0,399.0,4H,-0.12599210498948749
19,close,100.0,619.0,32.0,macdh,-1.0000000000000038,-1.0000000000000002,3.0,200.0,406.0,4H,-0.12599210498948749
1272,low,47.0,697.0,21.0,macds,-1.000000000000003,-1.0000000000000009,1.0,52.0,456.0,4H,-0.12599210498948749
1712,close,130.0,573.0,18.0,macdh,-1.0000000000000036,-1.0,4.0,410.0,81.0,4H,-0.12599210498948749
3959,close,88.0,547.0,31.0,macdh,-1.0000000000000036,-1.0,6.0,207.0,213.0,4H,-0.12599210498948749
4690,low,171.0,534.0,15.0,macdh,-1.0000000000000036,-1.0,3.0,427.0,74.0,4H,-0.12599210498948749
4193,HL/2,96.0,646.0,19.0,macd,-1.000000000000002,-1.000000000000002,3.0,116.0,341.0,4H,-0.12599210498948749
4535,HLCC/4,202.0,357.0,17.0,macdh,-1.0000000000000036,-1.0,6.0,222.0,86.0,4H,-0.12599210498948749
1721,close,40.0,239.0,31.0,macds,-1.000000000000002,-1.000000000000002,4.0,105.0,490.0,4H,-0.12599210498948749
584,HLCC/4,174.0,446.0,19.0,macdh,-1.0000000000000036,-1.0000000000000002,5.0,310.0,317.0,4H,-0.12599210498948749
2808,HLC/3,153.0,459.0,20.0,macdh,-1.0000000000000038,-1.0000000000000002,5.0,375.0,245.0,4H,-0.12599210498948749
4048,close,150.0,431.0,26.0,macdh,-1.0000000000000038,-1.0000000000000002,5.0,412.0,47.0,4H,-0.12599210498948749
1266,low,91.0,641.0,28.0,macdh,-1.0000000000000036,-1.0,1.0,474.0,287.0,4H,-0.12599210498948749
2232,low,99.0,546.0,23.0,macdh,-1.0000000000000036,-1.0,1.0,372.0,368.0,4H,-0.12599210498948749
3895,low,206.0,264.0,45.0,macds,-1.0000000000000036,-1.0,3.0,85.0,271.0,4H,-0.12599210498948749
3312,HLC/3,108.0,185.0,19.0,macdh,-1.000000000000002,-1.0000000000000018,5.0,270.0,315.0,4H,-0.12599210498948749
3046,close,121.0,420.0,32.0,macdh,-1.0000000000000036,-1.0,3.0,409.0,366.0,4H,-0.12599210498948749
3618,HLCC/4,122.0,519.0,22.0,macdh,-1.0000000000000036,-1.0,2.0,423.0,25.0,4H,-0.12599210498948749
267,low,126.0,334.0,23.0,macd,-1.000000000000002,-1.000000000000002,4.0,131.0,24.0,4H,-0.12599210498948749
154,open,249.0,258.0,35.0,macds,-0.9999999999999999,-1.000000000000004,5.0,51.0,78.0,4H,-0.12599210498948749
3919,OHLC/4,102.0,483.0,6.0,macd,-1.000000000000002,-1.000000000000002,4.0,145.0,55.0,4H,-0.12599210498948749
1017,open,283.0,281.0,48.0,macds,-1.0000000000000038,-1.0,1.0,119.0,230.0,4H,-0.12599210498948749
3868,HLC/3,33.0,283.0,42.0,macds,-1.000000000000002,-1.000000000000002,4.0,141.0,414.0,4H,-0.12599210498948749
3796,close,114.0,452.0,24.0,macdh,-1.0000000000000036,-1.0,2.0,233.0,223.0,4H,-0.12599210498948749
3930,HL/2,192.0,445.0,30.0,macds,-1.0,-1.000000000000004,5.0,67.0,141.0,4H,-0.12599210498948749
1581,close,234.0,367.0,14.0,macdh,-1.0000000000000036,-1.0,4.0,218.0,17.0,4H,-0.12599210498948749
4164,HLCC/4,151.0,442.0,20.0,macdh,-1.0000000000000036,-1.0000000000000002,3.0,219.0,451.0,4H,-0.12599210498948749
2505,high,45.0,677.0,32.0,macds,-1.0000000000000029,-1.0000000000000009,4.0,125.0,210.0,4H,-0.12599210498948749
3257,high,177.0,280.0,4.0,macds,-1.0000000000000022,-1.0000000000000022,2.0,106.0,228.0,4H,-0.1259921049894875
3652,HLCC/4,106.0,595.0,36.0,macd,-1.000000000000002,-1.0000000000000022,5.0,50.0,427.0,4H,-0.1259921049894875
3467,HL/2,199.0,238.0,49.0,macds,-1.0000000000000047,-0.9999999999999997,6.0,144.0,461.0,4H,-0.1259921049894875
4639,OHLC/4,28.0,401.0,17.0,macd,-1.0000000000000022,-1.0000000000000022,4.0,128.0,32.0,4H,-0.1259921049894875
4593,HLCC/4,118.0,462.0,41.0,macd,-1.0000000000000022,-1.0000000000000022,6.0,134.0,284.0,4H,-0.1259921049894875
1822,OHLC/4,123.0,550.0,16.0,macds,-1.0000000000000022,-1.000000000000002,5.0,42.0,55.0,4H,-0.1259921049894875
1570,HL/2,109.0,499.0,47.0,macd,-1.0000000000000022,-1.0000000000000022,3.0,116.0,337.0,4H,-0.1259921049894875
2809,high,13.0,356.0,35.0,macds,-1.0000000000000022,-1.000000000000002,3.0,189.0,321.0,4H,-0.1259921049894875
4006,low,85.0,257.0,23.0,macd,-1.0000000000000022,-1.0000000000000022,5.0,142.0,188.0,4H,-0.1259921049894875
296,open,164.0,301.0,43.0,macds,-1.0000000000000047,-0.9999999999999998,5.0,138.0,108.0,4H,-0.1259921049894875
1247,HLCC/4,107.0,246.0,21.0,macds,-1.0000000000000022,-1.000000000000002,6.0,177.0,41.0,4H,-0.1259921049894875
2881,high,207.0,348.0,27.0,macds,-1.0,-1.0000000000000042,2.0,101.0,52.0,4H,-0.1259921049894875
4957,high,111.0,546.0,26.0,macds,-1.0000000000000022,-1.0000000000000022,6.0,27.0,358.0,4H,-0.1259921049894875
1607,HLC/3,127.0,248.0,17.0,macds,-1.0000000000000022,-1.000000000000002,3.0,155.0,196.0,4H,-0.1259921049894875
3560,close,58.0,182.0,45.0,macds,-1.000000000000002,-1.0000000000000022,6.0,115.0,108.0,4H,-0.1259921049894875
4189,close,233.0,313.0,33.0,macds,-1.0000000000000044,-1.0000000000000002,5.0,56.0,59.0,4H,-0.12599210498948754
3865,close,279.0,310.0,28.0,macds,-1.000000000000005,-1.0,4.0,66.0,390.0,4H,-0.12599210498948754
656,HLC/3,66.0,167.0,23.0,macd,-1.0000000000000024,-1.0000000000000022,3.0,211.0,245.0,4H,-0.12599210498948754
1756,HLC/3,282.0,320.0,25.0,macds,-1.0000000000000049,-1.0,6.0,175.0,481.0,4H,-0.12599210498948754
1382,open,79.0,547.0,12.0,macdh,-0.9999999999999999,-1.0000000000000053,5.0,225.0,96.0,4H,-0.12599210498948754
2235,high,48.0,267.0,18.0,macd,-1.0000000000000024,-1.0000000000000022,1.0,93.0,67.0,4H,-0.12599210498948754
412,high,77.0,137.0,47.0,macd,-1.0000000000000024,-1.0000000000000024,5.0,206.0,310.0,4H,-0.12599210498948754
1512,HLC/3,116.0,692.0,8.0,macdh,-0.9999999999999998,-1.0000000000000053,1.0,376.0,242.0,4H,-0.12599210498948754
2123,HL/2,103.0,322.0,46.0,macd,-1.0000000000000029,-1.0000000000000022,2.0,158.0,65.0,4H,-0.12599210498948754
2517,high,272.0,664.0,4.0,macdh,-1.0000000000000047,-1.0,2.0,148.0,246.0,4H,-0.12599210498948754
181,high,52.0,127.0,7.0,macds,-1.0000000000000024,-1.0000000000000022,4.0,161.0,303.0,4H,-0.12599210498948754
2186,high,215.0,653.0,4.0,macdh,-1.0000000000000047,-1.0000000000000002,5.0,257.0,196.0,4H,-0.12599210498948754
3935,HLC/3,206.0,511.0,5.0,macdh,-1.0000000000000047,-1.0,4.0,210.0,323.0,4H,-0.12599210498948754
1590,HLC/3,56.0,192.0,38.0,macd,-1.0000000000000024,-1.0000000000000022,5.0,206.0,169.0,4H,-0.12599210498948754
4605,high,236.0,576.0,4.0,macdh,-1.0000000000000047,-1.0,4.0,433.0,151.0,4H,-0.12599210498948754
1420,open,106.0,586.0,5.0,macdh,-1.0,-1.0000000000000049,4.0,209.0,17.0,4H,-0.12599210498948754
1930,open,203.0,430.0,13.0,macds,-1.0,-1.000000000000005,5.0,107.0,131.0,4H,-0.12599210498948754
2897,open,93.0,582.0,6.0,macdh,-0.9999999999999999,-1.0000000000000049,6.0,433.0,431.0,4H,-0.12599210498948754
172,high,83.0,107.0,9.0,macd,-1.0000000000000024,-1.0000000000000024,3.0,219.0,74.0,4H,-0.12599210498948754
713,close,64.0,181.0,5.0,macd,-1.0000000000000024,-1.0000000000000022,3.0,110.0,354.0,4H,-0.12599210498948754
686,OHLC/4,87.0,106.0,2.0,macd,-1.0000000000000024,-1.0000000000000024,1.0,184.0,38.0,4H,-0.12599210498948754
4854,HL/2,250.0,665.0,4.0,macdh,-1.0000000000000047,-1.0,1.0,248.0,447.0,4H,-0.12599210498948754
3649,HLCC/4,181.0,659.0,6.0,macdh,-1.0000000000000047,-1.0,1.0,375.0,270.0,4H,-0.12599210498948754
2168,HLC/3,247.0,573.0,5.0,macdh,-1.0000000000000049,-1.0,4.0,399.0,18.0,4H,-0.12599210498948754
1521,open,168.0,312.0,6.0,macdh,-0.9999999999999998,-1.0000000000000053,1.0,445.0,213.0,4H,-0.12599210498948754
4467,high,83.0,610.0,16.0,macdh,-1.0000000000000113,-0.9999999999999942,5.0,386.0,281.0,4H,-0.12599210498948757
4427,open,106.0,660.0,9.0,macdh,-1.0,-1.0000000000000056,1.0,279.0,337.0,4H,-0.12599210498948757
2508,open,251.0,544.0,26.0,macd,-1.0,-1.0000000000000056,6.0,20.0,79.0,4H,-0.12599210498948757
3883,close,232.0,414.0,7.0,macdh,-1.0000000000000058,-1.0,6.0,331.0,233.0,4H,-0.12599210498948757
2716,high,134.0,210.0,24.0,macd,-1.000000000000003,-1.0000000000000022,6.0,60.0,15.0,4H,-0.12599210498948757
4537,high,295.0,468.0,6.0,macdh,-1.0000000000000056,-1.0,4.0,397.0,40.0,4H,-0.12599210498948757
1499,HL/2,171.0,415.0,24.0,macds,-1.0,-1.0000000000000053,3.0,104.0,160.0,4H,-0.12599210498948757
2894,low,100.0,488.0,17.0,macdh,-1.0000000000000113,-0.9999999999999942,5.0,399.0,324.0,4H,-0.12599210498948757
504,HLC/3,175.0,201.0,39.0,macd,-1.0000000000000027,-1.0000000000000027,1.0,131.0,408.0,4H,-0.12599210498948757
1405,open,81.0,583.0,16.0,macdh,-1.0000000000000113,-0.9999999999999942,3.0,300.0,18.0,4H,-0.12599210498948757
4942,high,299.0,460.0,45.0,macds,-1.0000000000000049,-1.0000000000000004,2.0,13.0,451.0,4H,-0.12599210498948757
3926,open,102.0,313.0,10.0,macdh,-1.0000000000000002,-1.0000000000000053,1.0,447.0,490.0,4H,-0.12599210498948757
