,MACD_apply_to,MACD_fast,MACD_slow,MACD_signal,MACD_column_div,Divergence_num_exteremes_min,Divergence_num_exteremes_max,Divergence_diff_extereme,BestFinder_n_clusters,BestFinder_alpha,Runner_methode1__lenght_data_5M,Runner_methode1__lenght_data_1H,ExtremePoints_num_max_5M,ExtremePoints_num_min_5M,ExtremePoints_weight_5M,ExtremePoints_num_max_1H,ExtremePoints_num_min_1H,ExtremePoints_weight_1H,TrendLines_num_max_5M,TrendLines_num_min_5M,TrendLines_weight_5M,TrendLines_num_max_1H,TrendLines_num_min_1H,TrendLines_weight_1H,TrendLines_length_long_5M,TrendLines_length_mid_5M,TrendLines_length_short1_5M,TrendLines_length_short2_5M,TrendLines_length_long_1H,TrendLines_length_mid_1H,TrendLines_length_short1_1H,TrendLines_length_short2_1H,TrendLines_power_long_5M,TrendLines_power_mid_5M,TrendLines_power_short1_5M,TrendLines_power_short2_5M,TrendLines_power_long_1H,TrendLines_power_mid_1H,TrendLines_power_short1_1H,TrendLines_power_short2_1H,IchimokouFlatLines_tenkan_5M,IchimokouFlatLines_kijun_5M,IchimokouFlatLines_senkou_5M,IchimokouFlatLines_n_cluster_5M,IchimokouFlatLines_weight_5M,IchimokouFlatLines_tenkan_1H,IchimokouFlatLines_kijun_1H,IchimokouFlatLines_senkou_1H,IchimokouFlatLines_n_cluster_1H,IchimokouFlatLines_weight_1H,BestFinder_n_cluster_low,BestFinder_n_cluster_high,BestFinder_alpha_low,BestFinder_alpha_high,st_percent_min,st_percent_max,tp_percent_min,tp_percent_max,ExtremePoints_status,ExtremePoints_T_5M,ExtremePoints_T_1H,TrendLines_status,TrendLines_T_5M,TrendLines_long_T_5M,TrendLines_mid_T_5M,TrendLines_short1_T_5M,TrendLines_short2_T_5M,TrendLines_T_1H,TrendLines_long_T_1H,TrendLines_mid_T_1H,TrendLines_short1_T_1H,TrendLines_short2_T_1H,IchimokouFlatLines_T_5M,IchimokouFlatLines_T_1H,IchimokouFlatLines_status,score,islearned,isborn,corr,corr_low,corr_high
10,HLCC/4,200,438,40,macdh,253,6,2,13,0.32,2526,782,379,206,301,165,10,587,16,55,308,379,232,269,982,614,329,328,641,626,465,452,104,655,69,525,799,456,268,76,3,52,4,19,978,12,26,90,11,880,3,8,0.34,0.3,0.5,0.82,0.6,0.86,True,True,False,False,False,True,True,True,True,True,True,True,True,False,False,False,False,35.99799016713917,True,False,-0.1050216259653368,-0.0302946885287736,-0.0293219014930001
11,HLCC/4,181,501,36,macdh,143,9,5,12,0.34,1282,241,142,152,82,144,77,960,77,383,943,218,302,868,983,784,472,419,870,758,370,345,309,916,4,251,596,280,88,863,19,30,22,6,103,3,6,58,13,664,25,6,0.23,0.19,0.6,0.67,0.75,0.81,False,True,True,False,True,True,True,False,True,True,True,False,False,True,True,True,True,35.99799016713917,True,False,-0.1050216259653368,-0.0302946885287736,-0.0293219014930001
12,HL/2,145,406,33,macdh,173,9,2,8,0.2,1622,749,214,16,104,48,244,685,161,276,497,345,170,783,844,680,456,372,764,602,438,253,741,319,227,857,421,598,655,446,27,32,102,16,199,13,38,81,17,288,25,20,0.19,0.11,0.57,0.95,0.97,0.82,True,False,False,False,True,True,True,True,True,True,True,True,True,True,True,False,True,35.99799016713917,True,False,-0.1050216259653368,-0.0302946885287736,-0.0293219014930001
13,low,150,384,39,macdh,288,8,6,14,0.15,1453,471,288,167,867,107,307,727,72,381,770,354,51,332,779,567,488,411,996,907,288,279,7,392,166,245,158,358,35,404,24,59,92,20,179,3,11,77,16,609,7,25,0.13,0.37,0.55,0.81,0.95,0.96,True,True,False,False,False,False,True,False,True,False,False,False,True,True,False,False,False,35.99799016713917,True,False,-0.1050216259653368,-0.0302946885287736,-0.0293219014930001
14,OHLC/4,144,432,31,macdh,17,8,6,18,0.27,1162,383,268,299,968,120,377,669,180,64,234,159,360,285,688,631,484,343,668,631,377,303,919,808,108,932,318,919,966,874,25,55,90,18,490,7,17,64,11,440,4,16,0.14,0.28,0.59,0.69,0.72,0.8,False,False,False,True,False,False,False,False,True,True,False,False,True,True,True,True,False,35.99799016713917,True,False,-0.1050216259653368,-0.0302946885287736,-0.0293219014930001
15,HLCC/4,212,448,38,macdh,209,9,5,16,0.2,873,291,10,242,99,268,24,204,247,301,51,346,102,369,639,535,497,346,760,508,496,288,488,78,390,286,259,86,932,238,22,53,14,10,844,4,27,59,3,117,22,22,0.08,0.12,0.0455413834623432,0.2758137600420268,0.1342504017146665,0.21,False,True,False,False,True,False,False,False,True,True,True,True,False,False,True,False,True,20.660635921424188,True,False,-0.076048142795177,-0.0186007586973175,-0.0177780260199487
16,HLC/3,188,426,40,macdh,308,9,5,14,0.26,291,532,166,20,462,325,325,645,102,219,709,236,72,65,826,755,463,325,635,608,403,308,359,380,235,977,268,221,525,101,10,18,63,8,615,17,41,18,10,821,21,21,0.4,0.38,0.91,0.81,0.86,1.0,False,False,True,True,False,True,False,False,True,True,True,True,True,False,False,False,True,35.99799016713917,True,False,-0.1050216259653368,-0.0302946885287736,-0.0293219014930001
17,HLC/3,203,485,32,macdh,215,9,1,15,0.06,1319,919,23,185,839,259,113,225,23,226,410,334,145,63,829,752,475,429,818,712,425,382,479,204,255,952,662,54,430,584,20,28,103,11,303,17,44,7,1,359,14,21,0.4,0.13,0.64,0.74,0.79,0.88,False,True,True,True,False,False,True,True,True,False,False,False,True,False,True,True,True,35.99799016713917,True,False,-0.1050216259653368,-0.0302946885287736,-0.0293219014930001
18,open,202,425,39,macdh,316,7,3,15,0.2,351,659,335,322,350,203,323,401,176,62,582,39,340,129,953,951,346,274,950,541,342,250,674,772,760,521,985,95,910,72,11,38,5,12,163,10,30,67,20,959,10,10,0.38,0.13,0.47,0.81,0.6,0.87,False,True,False,False,True,False,True,False,True,True,True,True,True,False,True,False,False,35.99799016713917,True,False,-0.1050216259653368,-0.0302946885287736,-0.0293219014930001
19,low,186,485,36,macdh,73,7,6,12,0.14,2646,328,220,148,125,150,265,448,292,192,689,157,332,21,994,636,430,280,970,891,484,308,170,475,552,264,864,803,829,581,19,30,73,3,476,14,38,77,15,626,22,18,0.23,0.19,0.21,0.4,0.35,0.53,True,False,True,False,True,True,False,False,True,False,False,True,False,True,False,True,False,20.32138892740994,True,False,,-0.0001216647373248,0.0003250923610561
20,low,191,423,32,macdh,182,9,2,20,0.27,2839,670,272,47,943,48,119,555,371,202,360,13,96,634,977,597,426,372,815,750,430,376,99,907,97,341,109,823,597,836,4,56,80,6,748,17,48,8,14,299,1,24,0.32,0.29,0.84,0.86,0.87,0.92,False,True,False,False,True,True,False,True,False,True,False,False,False,True,False,False,False,35.99799016713917,True,False,-0.1050216259653368,-0.0302946885287736,-0.0293219014930001
21,HLC/3,192,449,41,macdh,347,6,5,6,0.32,496,533,278,141,251,108,121,93,90,153,677,32,233,103,878,587,498,478,931,670,387,281,663,142,526,18,385,544,17,635,18,49,83,16,462,4,31,16,20,491,19,15,0.19,0.16,0.56,0.85,0.66,0.88,False,False,True,True,True,False,True,True,False,False,True,True,False,False,False,True,True,35.99799016713917,True,False,-0.1050216259653368,-0.0302946885287736,-0.0293219014930001
22,HLCC/4,191,398,31,macdh,26,8,5,4,0.07,2110,465,338,242,288,317,119,594,361,370,684,219,71,393,803,783,482,363,997,636,468,442,221,959,685,675,529,25,639,347,27,33,90,14,739,17,40,28,8,934,1,5,0.25,0.38,0.45,0.94,0.6,0.99,False,False,False,False,False,True,True,True,False,True,True,False,False,True,True,True,False,35.99799016713917,True,False,-0.1050216259653368,-0.0302946885287736,-0.0293219014930001
23,OHLC/4,188,415,37,macdh,362,8,1,15,0.05,2094,678,230,155,487,180,51,191,148,122,960,100,297,359,635,574,382,267,873,628,380,276,193,323,961,49,570,771,604,360,5,45,89,20,57,16,39,82,1,677,23,8,0.37,0.22,0.64,0.69,0.79,0.85,False,True,False,False,True,True,False,False,True,False,False,False,False,False,True,True,True,35.99799016713917,True,False,-0.1050216259653368,-0.0302946885287736,-0.0293219014930001
24,open,164,538,40,macdh,390,8,1,11,0.14,1159,739,302,12,232,22,167,703,252,167,546,297,315,276,701,575,326,271,841,654,427,326,771,204,614,742,433,484,5,860,12,52,9,17,375,7,32,30,18,373,24,2,0.23,0.27,0.6,0.71,0.73,0.83,True,True,True,False,False,False,True,False,True,False,False,False,False,True,False,True,False,35.99799016713917,True,False,-0.10502162596533683,-0.030294688528773664,-0.02932190149300017
25,close,157,420,39,macds,357,8,6,6,0.07,2012,737,38,357,403,207,309,275,163,45,663,266,363,439,890,860,492,365,719,635,378,287,311,746,824,993,230,137,275,66,5,16,35,9,382,4,9,98,1,723,1,10,0.11,0.28,1.05,1.11,1.04,1.12,True,True,True,False,True,True,True,False,True,False,True,False,False,True,True,False,False,0.0,False,True,0.0,0.0,0.0
26,HLCC/4,192,427,29,macds,130,6,6,19,0.28,2446,474,186,218,281,313,373,136,288,105,122,12,271,471,988,980,480,287,783,641,382,298,116,535,770,914,941,663,650,890,6,58,65,15,415,6,9,24,5,247,7,22,0.17,0.34,1.16,1.16,1.07,1.02,True,False,True,False,True,True,True,True,False,False,False,True,False,False,False,True,True,0.0,False,True,0.0,0.0,0.0
27,HLCC/4,197,510,31,macd,125,7,6,17,0.15,221,662,399,65,508,354,96,863,167,221,637,233,166,530,979,796,348,296,872,695,471,259,363,709,749,855,393,538,395,401,16,19,79,8,868,5,37,6,11,12,12,10,0.35,0.2,1.18,1.06,1.07,1.17,True,True,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,0.0,False,True,0.0,0.0,0.0
28,HL/2,148,529,38,macd,251,8,6,12,0.19,609,739,192,59,622,321,20,592,372,240,234,213,113,78,650,501,395,386,993,553,441,384,98,861,85,107,254,375,83,356,8,10,66,10,756,3,16,14,18,109,11,19,0.25,0.05,1.09,1.03,1.17,1.02,True,True,False,False,True,False,False,True,False,True,True,False,True,False,False,True,False,0.0,False,True,0.0,0.0,0.0
29,high,190,516,33,macd,48,9,6,8,0.34,322,244,217,181,907,40,159,909,251,399,653,148,170,324,890,837,500,359,814,623,489,258,834,45,753,190,794,597,692,620,27,53,22,11,539,15,19,42,8,397,21,22,0.23,0.2,1.0,1.02,1.06,1.15,False,False,False,True,True,True,False,False,False,True,True,True,True,False,False,True,True,0.0,False,True,0.0,0.0,0.0
30,close,203,523,29,macdh,165,9,6,16,0.4,2632,502,314,85,205,291,144,640,6,250,233,308,304,580,716,660,343,315,919,632,499,377,264,953,487,676,83,192,568,104,28,30,35,6,62,4,50,79,4,981,15,22,0.24,0.04,1.05,1.13,1.19,1.09,False,False,True,True,False,False,True,False,False,True,True,True,False,False,False,False,False,0.0,False,True,0.0,0.0,0.0
31,HLCC/4,159,370,33,macd,248,8,6,18,0.31,2368,703,266,168,283,227,374,913,320,197,17,260,64,345,610,551,417,393,928,807,349,347,236,338,345,812,847,676,726,489,6,45,99,18,478,11,24,54,7,837,10,24,0.04,0.35,1.16,1.01,1.08,1.12,False,False,False,True,True,True,True,False,True,True,False,False,True,False,True,True,True,0.0,False,True,0.0,0.0,0.0
32,close,186,394,34,macds,194,7,6,14,0.11,1808,808,34,160,980,228,333,741,93,399,192,111,264,876,880,676,461,387,682,501,414,364,380,381,357,458,569,339,154,99,26,44,68,7,351,12,47,25,12,483,5,7,0.17,0.13,1.05,1.02,1.04,1.17,True,False,True,False,False,True,False,False,False,True,False,False,True,False,False,True,False,0.0,False,True,0.0,0.0,0.0
33,HLC/3,200,427,34,macds,67,8,6,2,0.02,1720,375,192,146,702,55,96,458,150,57,267,260,227,888,897,835,474,413,717,711,478,331,333,379,403,221,984,183,737,959,9,11,63,6,523,18,44,38,15,934,7,9,0.02,0.32,1.16,1.12,1.08,1.1,False,False,True,True,True,True,False,True,False,False,False,True,False,False,False,False,False,0.0,False,True,0.0,0.0,0.0
34,low,197,463,42,macd,94,8,6,5,0.12,2424,492,296,244,7,191,344,278,41,76,88,18,235,353,726,516,414,383,979,674,353,260,638,304,58,317,434,425,188,718,26,45,27,20,737,16,39,9,13,35,19,25,0.33,0.18,1.05,1.14,1.0,1.1,True,True,True,False,True,True,False,False,True,True,False,True,False,False,False,False,True,0.0,False,True,0.0,0.0,0.0
35,high,172,359,31,macd,155,9,6,2,0.2,2443,619,119,111,54,208,366,717,356,181,422,150,154,123,878,606,479,315,968,506,306,300,764,197,113,485,677,704,8,545,4,15,16,12,338,12,39,5,1,594,17,8,0.37,0.29,1.08,1.14,1.05,1.16,True,True,False,False,True,True,True,True,False,False,False,True,True,True,False,True,False,0.0,False,True,0.0,0.0,0.0
36,high,211,437,41,macd,132,8,6,8,0.32,1476,931,355,228,868,309,195,673,369,276,370,290,118,689,869,846,457,405,709,664,272,257,597,240,805,360,261,235,667,339,9,21,19,8,249,15,23,3,9,858,11,21,0.21,0.12,1.18,1.15,1.04,1.07,True,False,False,False,False,False,True,True,True,True,False,False,True,False,False,True,True,0.0,False,True,0.0,0.0,0.0
37,low,151,512,34,macd,245,7,6,5,0.13,814,756,309,103,808,387,194,609,188,289,941,162,398,554,876,685,499,451,994,926,340,252,926,157,970,947,779,274,158,904,29,34,92,10,401,18,20,76,17,164,10,23,0.02,0.19,1.06,1.19,1.08,1.11,True,False,False,True,False,True,False,False,True,True,True,False,True,False,False,False,False,0.0,False,True,0.0,0.0,0.0
38,HLCC/4,208,362,32,macd,194,7,6,18,0.18,2860,360,44,314,59,106,100,258,345,3,907,65,184,911,843,672,428,320,660,555,437,353,406,843,468,165,976,618,761,606,11,21,104,11,824,8,12,92,15,974,4,24,0.13,0.33,1.05,1.15,1.11,1.02,True,False,False,False,False,True,True,True,False,True,False,True,False,True,False,True,True,0.0,False,True,0.0,0.0,0.0
39,low,179,493,35,macdh,167,6,6,2,0.01,1660,371,338,210,666,98,59,853,146,306,378,31,31,965,965,869,499,264,886,693,474,389,100,951,725,608,870,599,426,92,25,36,55,6,800,12,25,67,20,197,6,15,0.02,0.37,1.02,1.05,1.09,1.12,True,True,True,False,True,False,False,True,False,False,False,True,False,True,True,False,False,0.0,False,True,0.0,0.0,0.0
40,open,159,465,34,macdh,54,7,6,4,0.05,503,648,24,352,842,363,39,922,297,29,116,169,366,313,747,739,371,366,681,674,488,445,393,54,631,742,548,688,540,786,9,49,90,5,105,13,43,93,19,847,21,7,0.39,0.19,1.15,1.07,1.07,1.1,False,False,False,True,True,True,True,False,False,False,True,True,False,False,False,False,False,0.0,False,True,0.0,0.0,0.0
41,low,178,485,34,macdh,335,8,6,16,0.34,1468,373,293,258,945,83,218,277,358,111,336,40,149,117,940,767,433,385,931,796,489,439,4,869,869,376,703,980,983,361,25,57,19,17,706,16,38,62,15,895,19,8,0.09,0.29,1.07,1.12,1.12,1.12,True,False,False,True,True,False,True,True,True,False,False,False,True,True,False,True,True,0.0,False,True,0.0,0.0,0.0
42,low,175,417,37,macdh,102,6,6,4,0.09,2003,805,149,125,670,383,254,817,150,205,327,72,397,397,645,627,490,362,907,772,291,250,310,247,781,249,851,832,959,351,19,60,34,9,482,13,39,96,16,509,19,3,0.26,0.01,1.01,1.1,1.19,1.0,False,True,True,False,False,True,True,False,False,True,False,False,False,False,False,False,False,0.0,False,True,0.0,0.0,0.0
43,HLC/3,197,454,33,macdh,157,9,6,2,0.4,2406,795,216,100,4,316,33,714,133,393,137,80,104,379,932,642,480,292,829,729,450,318,727,995,856,736,173,89,432,14,3,45,40,4,621,8,45,92,16,466,20,21,0.08,0.28,1.09,1.08,1.18,1.13,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,0.0,False,True,0.0,0.0,0.0
44,OHLC/4,156,459,41,macds,296,9,6,17,0.05,361,417,61,169,508,325,312,176,197,260,458,377,251,395,909,628,430,283,995,929,381,328,994,651,444,233,725,980,382,370,22,37,102,4,420,18,24,73,11,310,19,17,0.25,0.36,1.05,1.19,1.14,1.01,True,False,False,False,True,False,False,True,True,False,True,False,True,True,False,False,True,0.0,False,True,0.0,0.0,0.0
45,HLCC/4,193,505,33,macds,116,9,6,20,0.37,1221,500,189,254,291,271,391,479,331,69,732,363,125,810,559,531,299,255,824,762,353,321,879,127,527,245,393,566,944,481,18,24,45,18,668,14,35,27,1,119,19,17,0.17,0.08,1.09,1.08,1.18,1.0,False,True,True,True,True,True,True,True,False,False,False,False,False,False,True,True,True,0.0,False,True,0.0,0.0,0.0
46,HLC/3,178,479,37,macds,328,8,6,2,0.06,201,611,149,323,107,175,342,989,370,385,563,102,351,882,603,572,392,382,936,662,414,280,327,525,324,184,356,963,51,228,12,23,64,19,342,10,24,15,20,366,13,18,0.06,0.09,1.08,1.2,1.16,1.02,False,False,False,False,False,False,True,False,False,True,False,False,True,True,True,True,False,0.0,False,True,0.0,0.0,0.0
47,open,165,462,40,macdh,294,6,6,18,0.21,1731,478,175,352,659,352,368,330,91,77,350,286,38,612,836,600,464,320,948,507,337,336,358,512,62,78,542,523,329,741,18,26,76,19,489,15,45,88,1,11,22,2,0.2,0.29,1.02,1.14,1.09,1.11,True,False,True,False,True,False,True,False,True,True,True,False,False,True,False,True,False,0.0,False,True,0.0,0.0,0.0
48,HLCC/4,206,454,31,macdh,115,6,6,16,0.39,1750,596,48,192,356,89,209,584,300,82,408,302,94,103,957,822,419,297,950,644,378,340,803,185,171,151,869,85,254,661,6,32,45,19,165,17,18,62,16,774,17,7,0.17,0.15,1.12,1.08,1.04,1.03,False,True,True,True,False,False,True,False,True,True,False,True,True,False,True,True,False,0.0,False,True,0.0,0.0,0.0
49,HLC/3,143,498,33,macdh,255,8,6,14,0.16,1937,468,161,314,688,109,112,443,312,57,948,68,152,975,818,700,425,283,753,592,440,348,754,400,231,965,175,360,519,150,20,59,103,5,116,4,9,19,20,274,11,11,0.24,0.15,1.02,1.1,1.18,1.01,False,True,True,False,False,True,True,False,True,True,False,False,True,False,False,True,True,0.0,False,True,0.0,0.0,0.0
50,low,213,499,30,macd,173,9,6,1,0.24,2604,880,290,298,91,77,392,280,176,175,210,220,177,600,861,765,450,376,865,587,407,265,66,780,236,91,743,893,284,404,16,32,29,19,365,15,31,31,13,758,19,18,0.07,0.31,1.11,1.07,1.17,1.16,False,True,True,False,True,False,False,True,False,False,False,False,False,True,True,True,True,0.0,False,True,0.0,0.0,0.0
51,HL/2,154,429,42,macd,246,7,6,6,0.11,2022,243,55,257,897,25,368,224,283,273,726,383,121,828,897,670,492,343,820,520,499,380,761,847,178,593,114,835,480,877,11,22,103,16,857,15,40,40,3,478,13,9,0.38,0.16,1.14,1.0,1.12,1.02,False,True,False,True,True,True,False,True,False,False,True,True,True,True,True,True,False,0.0,False,True,0.0,0.0,0.0
52,HLC/3,169,525,35,macds,101,8,6,18,0.28,1697,925,193,394,584,211,393,905,168,357,177,2,307,622,958,661,313,267,996,523,496,366,252,687,92,406,540,293,70,563,14,35,2,9,760,15,44,13,19,242,8,1,0.17,0.22,1.14,1.13,1.09,1.01,False,False,False,False,False,False,True,True,False,False,False,True,True,True,True,False,True,0.0,False,True,0.0,0.0,0.0
53,low,148,477,28,macds,342,6,6,5,0.19,1024,774,232,340,869,61,127,690,165,185,346,124,153,534,837,825,397,362,876,716,488,296,926,153,119,987,16,136,336,536,7,11,32,16,847,4,13,65,15,142,4,16,0.09,0.21,1.19,1.18,1.13,1.08,True,True,True,False,True,True,True,False,False,False,True,True,False,True,False,True,False,0.0,False,True,0.0,0.0,0.0
54,open,151,425,38,macdh,157,9,6,18,0.16,1075,608,297,183,155,239,175,403,291,359,97,201,326,130,871,801,499,262,933,568,432,331,348,481,442,655,931,579,860,577,13,58,23,19,962,7,48,8,12,242,12,20,0.38,0.4,1.04,1.15,1.14,1.17,False,True,True,True,False,False,True,True,True,True,True,True,False,False,True,True,False,0.0,False,True,0.0,0.0,0.0
55,open,159,520,31,macds,261,8,6,10,0.27,1154,836,295,46,480,157,45,181,28,33,129,312,60,648,810,683,471,466,782,526,440,365,630,726,844,99,629,39,627,330,5,10,33,3,530,7,49,99,12,336,2,1,0.24,0.06,1.14,1.18,1.11,1.04,True,False,False,True,True,False,False,False,False,False,True,False,True,True,False,False,True,0.0,False,True,0.0,0.0,0.0
56,close,160,429,34,macdh,129,8,6,5,0.04,2334,576,113,260,789,18,50,5,331,228,385,176,338,878,751,506,296,275,922,809,499,446,447,603,97,958,590,661,396,366,23,43,94,16,503,16,32,77,15,374,20,1,0.2,0.31,1.2,1.09,1.13,1.0,False,False,True,False,False,False,True,True,False,True,True,True,False,False,False,True,True,0.0,False,True,0.0,0.0,0.0
57,HL/2,149,527,32,macds,91,9,6,11,0.13,679,281,204,338,837,166,314,130,7,366,782,209,257,187,884,652,404,371,848,833,460,282,7,24,958,553,183,577,215,754,29,36,99,9,73,2,19,53,5,85,9,7,0.22,0.33,1.06,1.0,1.12,1.02,True,False,True,True,False,True,True,True,False,True,False,True,False,True,True,False,True,0.0,False,True,0.0,0.0,0.0
58,HLCC/4,203,427,40,macdh,177,9,6,14,0.25,1733,936,11,135,188,157,42,124,226,335,175,249,255,105,936,596,340,288,900,660,316,264,587,594,351,890,471,691,867,395,11,12,94,3,199,16,19,82,4,238,15,5,0.06,0.14,1.03,1.11,1.0,1.18,True,False,True,True,True,False,True,True,False,True,True,False,True,True,True,True,False,0.0,False,True,0.0,0.0,0.0
59,HL/2,156,486,34,macd,349,9,6,3,0.31,247,842,202,136,894,209,213,888,349,243,875,65,35,78,855,614,418,315,954,926,389,271,335,554,920,187,391,400,948,544,13,31,24,2,782,15,35,83,10,493,20,2,0.33,0.06,1.17,1.03,1.04,1.08,True,True,False,True,True,True,False,True,False,False,True,True,False,True,False,False,True,0.0,False,True,0.0,0.0,0.0
60,OHLC/4,179,444,33,macdh,99,8,6,1,0.17,2408,810,281,208,367,135,104,483,85,120,339,37,385,966,894,810,338,250,913,688,415,266,763,346,421,789,441,763,901,739,17,35,58,2,134,7,38,34,17,510,13,9,0.35,0.1,1.03,1.07,1.09,1.07,True,True,True,False,False,False,False,True,False,False,True,False,True,False,True,True,False,0.0,False,True,0.0,0.0,0.0
61,HLC/3,211,414,41,macdh,246,7,6,10,0.22,1372,299,47,71,437,196,364,277,44,262,736,353,399,196,967,833,324,266,997,648,451,287,112,394,513,457,991,477,518,37,29,45,12,20,470,10,20,28,16,791,21,10,0.25,0.14,1.07,1.12,1.17,1.11,False,False,True,True,False,True,True,False,True,False,False,False,False,False,True,True,False,0.0,False,True,0.0,0.0,0.0
62,high,148,455,34,macds,31,8,6,15,0.1,2518,742,179,230,824,139,147,818,193,217,57,399,233,890,951,930,468,309,877,577,401,396,262,683,273,141,246,176,379,891,7,34,24,3,273,8,19,85,20,243,20,22,0.27,0.22,1.15,1.07,1.15,1.06,False,False,True,False,True,False,False,True,False,True,False,False,False,True,True,False,True,0.0,False,True,0.0,0.0,0.0
63,HLC/3,212,377,39,macds,94,9,6,11,0.28,2311,977,83,262,743,340,264,321,367,89,968,304,55,284,721,570,471,257,730,675,478,355,630,210,656,229,599,811,414,782,29,43,88,1,273,11,44,43,19,729,6,1,0.06,0.18,1.09,1.04,1.07,1.04,False,False,False,True,False,True,False,True,True,False,True,True,True,False,True,False,True,0.0,False,True,0.0,0.0,0.0
64,low,170,507,33,macd,381,7,6,10,0.25,2528,930,66,161,209,328,312,912,188,371,330,346,218,781,794,717,348,337,970,702,478,350,84,455,365,610,140,39,685,475,19,43,6,6,69,7,27,8,13,335,23,23,0.25,0.02,1.09,1.14,1.14,1.17,False,False,True,True,True,False,False,True,True,True,False,True,False,True,False,True,False,0.0,False,True,0.0,0.0,0.0
65,close,185,531,36,macd,340,9,6,7,0.38,1192,939,15,73,904,9,29,709,270,13,16,125,214,206,707,595,395,346,939,830,332,263,362,884,815,258,932,925,438,93,10,28,69,13,376,10,38,71,7,31,5,24,0.3,0.26,1.13,1.07,1.08,1.19,True,False,True,True,False,False,False,False,False,False,True,True,True,False,True,True,False,0.0,False,True,0.0,0.0,0.0
66,HLC/3,190,457,35,macdh,373,8,6,16,0.31,2454,202,242,215,185,291,177,318,104,398,424,342,187,588,914,599,427,406,838,545,444,439,118,373,978,576,68,891,90,627,13,22,3,16,737,9,27,11,20,475,6,22,0.3,0.22,1.13,1.13,1.14,1.07,True,False,True,False,True,False,False,False,True,False,True,False,True,True,True,True,True,0.0,False,True,0.0,0.0,0.0
67,HLC/3,144,417,33,macds,109,6,6,2,0.37,1160,530,397,153,606,61,167,944,390,54,253,7,219,325,940,810,359,350,596,510,269,265,282,215,983,912,231,481,954,792,21,48,19,10,430,18,50,41,8,389,22,20,0.11,0.21,1.14,1.18,1.19,1.16,False,False,True,True,True,False,True,True,False,True,True,False,True,True,True,True,True,0.0,False,True,0.0,0.0,0.0
68,high,157,395,40,macds,233,8,6,3,0.06,1395,755,160,147,89,304,225,28,333,79,206,58,379,193,802,637,336,335,852,655,496,417,132,121,929,959,708,509,193,195,22,57,52,17,428,2,15,104,14,542,10,17,0.17,0.34,1.06,1.05,1.13,1.16,False,False,False,False,True,True,True,False,True,True,False,True,False,True,False,True,False,0.0,False,True,0.0,0.0,0.0
69,low,147,420,35,macd,302,8,6,6,0.04,1727,786,61,364,990,11,129,941,386,69,963,44,280,958,747,732,367,286,978,698,276,264,113,558,585,197,256,808,545,56,22,23,88,13,341,15,32,31,15,370,5,19,0.3,0.39,1.12,1.0,1.12,1.07,False,False,True,False,False,False,False,False,False,True,True,False,False,False,True,False,False,0.0,False,True,0.0,0.0,0.0
70,HLC/3,161,366,30,macds,199,9,6,17,0.13,1018,444,99,151,297,169,148,320,356,394,683,65,327,437,690,519,472,364,959,712,478,463,42,869,78,793,306,884,767,271,21,32,38,9,237,8,41,56,18,691,10,4,0.29,0.39,1.11,1.15,1.19,1.15,False,False,True,True,True,True,False,False,True,False,False,False,False,True,True,True,True,0.0,False,True,0.0,0.0,0.0
71,close,143,440,30,macdh,203,9,6,11,0.31,1695,300,133,400,823,115,238,309,103,152,616,329,129,375,733,698,438,328,726,661,430,335,380,349,321,846,427,324,918,511,3,59,95,10,823,3,49,2,8,826,9,15,0.21,0.01,1.05,1.14,1.16,1.08,True,True,False,True,True,False,False,True,False,True,False,True,True,True,False,True,False,0.0,False,True,0.0,0.0,0.0
72,close,181,487,35,macd,346,6,6,9,0.38,1923,320,114,219,420,392,301,404,356,290,356,168,303,454,930,855,424,387,967,951,418,415,589,895,401,451,484,474,930,680,19,31,10,4,704,2,8,52,12,829,20,5,0.22,0.22,1.09,1.02,1.11,1.13,False,True,False,True,False,False,False,True,False,False,False,True,True,False,False,False,True,0.0,False,True,0.0,0.0,0.0
73,open,213,455,40,macdh,252,7,6,9,0.2,243,741,379,87,375,54,151,796,144,39,59,309,28,434,814,565,497,348,611,587,450,324,435,898,583,366,33,305,875,274,21,57,53,5,477,6,16,12,14,314,9,20,0.03,0.28,1.09,1.0,1.15,1.06,True,True,True,True,False,True,False,False,True,False,False,True,True,False,True,True,True,0.0,False,True,0.0,0.0,0.0
74,high,212,369,39,macdh,276,6,6,3,0.27,2615,528,100,16,643,279,122,415,287,128,779,149,14,938,771,646,494,396,927,799,394,393,307,641,538,94,888,803,240,989,22,59,53,11,977,7,16,101,13,629,20,4,0.35,0.27,1.08,1.16,1.04,1.06,False,False,False,True,True,False,True,True,False,True,False,True,False,True,True,True,False,0.0,False,True,0.0,0.0,0.0
75,HL/2,212,507,30,macds,395,9,6,11,0.3,1648,518,37,29,625,49,332,485,323,300,262,88,81,590,853,683,365,343,813,761,486,298,160,614,795,317,918,337,725,790,10,47,65,19,470,12,34,52,20,569,24,18,0.35,0.08,1.06,1.14,1.15,1.11,True,True,True,True,False,True,False,True,True,False,False,False,True,True,True,False,True,0.0,False,True,0.0,0.0,0.0
